,id,userId,gender,sport,time_start,time_end,time_dur,lat_start,lat_end,lon_start,lon_end,alt_avg,alt_min,alt_q1,alt_q3,alt_max,hr_avg,hr_min,hr_q1,hr_q3,hr_max,spd_avg,spd_min,spd_q1,spd_q3,spd_max
3281,3281.0,13693003.0,male,run,1406991301.0,1406998225.0,115.4,52.3850462,52.384912,-0.2611108,-0.2613968,41.566,14.6,30.0,52.2,72.6,141.516,78.0,137.0,148.0,159.0,,,,,
3282,3282.0,13693003.0,male,bike,1406847462.0,1406849582.0,35.333333333333336,52.3306622,52.458986,-0.1785041,-0.2717556,42.7736,11.8,27.95,59.75,75.6,121.452,66.0,111.0,135.0,151.0,,,,,
3283,3283.0,13693003.0,male,run,1406514514.0,1406517844.0,55.5,52.4589115,52.4588395,-0.2717206,-0.2717926,8.4748,-3.6,5.6,11.8,17.4,146.996,102.0,142.0,154.0,164.0,,,,,
3284,3284.0,13693003.0,male,bike,1406510855.0,1406514351.0,58.266666666666666,52.4589675,52.459335,-0.2720101,-0.272186,25.9952,6.6,19.8,33.6,40.8,142.364,104.0,140.0,146.0,156.0,,,,,
3285,3285.0,13693003.0,male,run,1406507035.0,1406510588.0,59.21666666666667,52.4591633,52.4586321,-0.2727529,-0.2718011,12.3408,2.8,8.2,16.6,22.4,137.084,85.0,134.0,142.0,156.0,,,,,
3286,3286.0,13693003.0,male,run,1406385559.0,1406392074.0,108.58333333333333,52.3530156,52.3564286,-0.3412399,-0.3397014,49.016400000000004,35.4,44.0,53.4,69.0,139.644,113.0,132.75,147.0,163.0,,,,,
3287,3287.0,13693003.0,male,bike,1406298075.0,1406307667.0,159.86666666666667,52.3306797,52.4588768,-0.1785527,-0.271636,59.858,-22.0,44.6,77.05,98.6,117.586,61.0,108.0,127.0,155.0,,,,,
3288,3288.0,13693003.0,male,bike,1406242591.0,1406244724.0,35.55,52.4591205,52.3307907,-0.2721951,-0.1780069,26.588,-15.8,15.700000000000001,40.2,58.0,127.592,80.0,121.0,137.0,148.0,,,,,
3289,3289.0,13693003.0,male,bike,1406073984.0,1406076690.0,45.1,52.3303867,52.4588079,-0.1775321,-0.2717166,40.584399999999995,9.8,16.75,52.849999999999994,116.4,113.212,60.0,103.0,126.0,142.0,,,,,
3290,3290.0,13693003.0,male,bike (transport),1405710079.0,1405714801.0,78.7,52.4591597,52.4588686,-0.2721681,-0.2717908,30.8104,-3.6,20.15,42.0,76.8,136.854,78.0,131.0,145.0,165.0,,,,,
3291,3291.0,13693003.0,male,bike,1405693124.0,1405695498.0,39.56666666666667,52.3310962,52.4589058,-0.1779314,-0.2716553,27.7576,4.8,13.8,45.0,50.6,127.094,81.0,122.0,133.0,147.0,,,,,
3292,3292.0,13693003.0,male,run,1405607114.0,1405614071.0,115.95,52.3314191,52.4590368,-0.1734963,-0.2729601,28.2352,-82.2,14.6,42.0,63.8,135.796,81.0,134.0,140.0,148.0,,,,,
3293,3293.0,13693003.0,male,run,1405549380.0,1405554302.0,82.03333333333333,52.4590372,52.3306554,-0.2729836,-0.1781907,47.94,9.4,19.8,73.6,91.4,153.62,87.0,150.0,160.0,175.0,,,,,
3294,3294.0,13693003.0,male,bike,1405470223.0,1405472755.0,42.2,52.3306942,52.4588732,-0.1783553,-0.2718371,26.7156,7.0,14.4,38.2,45.2,133.68,67.0,127.0,149.0,158.0,,,,,
3295,3295.0,13693003.0,male,run,1405106553.0,1405110471.0,65.3,52.4427235,52.4428146,-0.6182514,-0.6182534,64.036,44.4,57.8,72.2,78.0,143.606,103.0,138.0,150.0,163.0,,,,,
3296,3296.0,13693003.0,male,bike,1405094683.0,1405106239.0,192.6,52.442551,52.4427007,-0.6183168,-0.618411,86.0592,31.2,60.6,107.25,161.4,120.798,52.0,109.0,136.0,161.0,,,,,
3297,3297.0,13693003.0,male,run,1404932087.0,1404940798.0,145.18333333333334,52.4588934,52.4088313,-0.2718605,-0.2637353,39.4724,1.6,22.95,55.2,71.2,142.696,75.0,141.0,146.0,153.0,,,,,
3298,3298.0,13693003.0,male,bike,1404913029.0,1404930198.0,286.15,52.4590203,52.4587458,-0.2720192,-0.2716899,42.8632,5.2,22.15,61.0,85.8,121.928,65.0,117.0,130.0,150.0,,,,,
3299,3299.0,13693003.0,male,run,1404507321.0,1404511426.0,68.41666666666667,52.4585521,52.458698,-0.2718628,-0.2726336,19.334400000000002,6.4,11.6,22.449999999999996,65.6,145.726,83.0,144.0,150.0,157.0,,,,,
3300,3300.0,13693003.0,male,bike,1404486038.0,1404502590.0,275.8666666666667,52.459185,52.4591667,-0.2729257,-0.2730314,44.55,8.0,25.0,62.4,78.8,127.348,63.0,119.0,136.0,227.0,,,,,
3301,3301.0,13693003.0,male,bike,1404229125.0,1404245632.0,275.1166666666667,52.4591612,52.4605406,-0.2720775,-0.3470113,103.16080000000001,31.8,61.550000000000004,139.25,204.0,130.328,67.0,122.0,139.25,160.0,,,,,
3302,3302.0,13693003.0,male,bike,1404161666.0,1404164532.0,47.766666666666666,52.5331448,52.4586826,-0.3821042,-0.2716656,51.820800000000006,2.6,41.8,65.05,79.2,137.528,77.0,130.0,147.0,160.0,,,,,
3303,3303.0,13693003.0,male,bike,1404156196.0,1404159219.0,50.38333333333333,52.4591443,52.5330641,-0.272171,-0.3820876,44.94,0.0,33.349999999999994,58.849999999999994,82.6,135.276,68.0,129.0,144.0,161.0,,,,,
3304,3304.0,13693003.0,male,run,1403902332.0,1403904670.0,38.96666666666667,52.4587199,52.4585719,-0.2718048,-0.2718383,13.5996,4.4,9.8,17.8,22.2,143.112,70.0,133.0,149.0,201.0,,,,,
3305,3305.0,13693003.0,male,bike,1403886591.0,1403890213.0,60.36666666666667,52.4591503,52.4592123,-0.2721825,-0.2720654,45.368,10.2,27.349999999999998,64.8,85.8,127.766,71.0,123.0,134.0,152.0,,,,,
3306,3306.0,13693003.0,male,bike,1403566987.0,1403569828.0,47.35,52.3303159,52.4588577,-0.1778005,-0.2716218,29.797600000000003,-43.2,18.6,55.0,62.6,118.01,56.0,108.0,130.0,143.0,,,,,
3307,3307.0,13693003.0,male,bike,1403528097.0,1403530485.0,39.8,52.4588002,52.3308556,-0.2719511,-0.1781275,22.3416,-7.0,13.149999999999999,25.8,56.4,130.244,72.0,123.0,138.0,150.0,,,,,
3308,3308.0,13693003.0,male,bike,1403352024.0,1403355816.0,63.2,52.45925000868738,52.45928931981325,-0.27316538617014885,-0.27257127687335014,25.7632,6.8,13.4,46.2,52.0,142.332,68.0,138.0,149.0,164.0,,,,,
3309,3309.0,13693003.0,male,bike,1403101765.0,1403118649.0,281.4,52.3305747,52.45846,-0.1782244,-0.2700274,75.1128,26.2,47.8,96.4,167.2,121.592,73.0,114.75,132.0,148.0,,,,,
3310,3310.0,13693003.0,male,bike,1403020754.0,1403027175.0,107.01666666666667,52.4596435,52.4593347,-0.2711759,-0.2724988,43.34839999999999,-2.0,30.0,61.449999999999996,80.8,141.256,82.0,135.0,150.0,164.0,,,,,
3311,3311.0,13693003.0,male,run,1402945419.0,1402950558.0,85.65,52.507183,52.5070998,-0.3320224,-0.3316496,50.884800000000006,28.8,42.74999999999999,58.849999999999994,79.0,141.102,71.0,136.0,146.0,191.0,,,,,
3312,3312.0,13693003.0,male,run,1402685472.0,1402689826.0,72.56666666666666,52.4428259,52.4430117,-0.6184405,-0.6188038,100.76360000000001,74.0,90.0,110.2,124.6,155.156,100.0,152.0,160.0,169.0,,,,,
3313,3313.0,13693003.0,male,bike,1402411946.0,1402425503.0,225.95,52.3306436,52.4587332,-0.1786101,-0.2716182,47.606,2.8,30.95,64.94999999999999,104.2,128.478,60.0,122.0,138.0,152.0,,,,,
3314,3314.0,13693003.0,male,bike,1402354525.0,1402356841.0,38.6,52.4592208,52.3307625,-0.2726914,-0.177933,18.8016,-19.4,-2.25,36.849999999999994,53.6,129.22,72.0,123.0,137.0,149.0,,,,,
3315,3315.0,13693003.0,male,bike,1402103618.0,1402105743.0,35.416666666666664,52.3304668,52.4588042,-0.1780598,-0.2716338,31.72,9.4,16.55,49.6,63.0,130.786,72.0,123.0,146.0,156.0,,,,,
3316,3316.0,13693003.0,male,bike,1402059099.0,1402061289.0,36.5,52.4591022,52.3309015,-0.2720823,-0.1780587,37.4032,15.2,21.8,58.4,75.2,140.794,78.0,134.0,151.0,160.0,,,,,
3317,3317.0,13693003.0,male,run,1401636187.0,1401641804.0,93.61666666666666,52.4590224,52.4637473,-0.2720959,-0.2894994,47.3168,7.0,27.4,69.6,82.8,144.756,88.0,143.0,150.0,163.0,,,,,
3318,3318.0,13693003.0,male,bike,1401624441.0,1401634507.0,167.76666666666668,52.3309598,52.4583895,-0.1765163,-0.2720108,47.1652,14.2,32.6,61.300000000000004,83.2,138.064,89.0,134.0,144.0,154.0,,,,,
3319,3319.0,13693003.0,male,run,1401362473.0,1401365989.0,58.6,52.458006,52.4589679,-0.2726251,-0.2739131,57.093599999999995,-28.0,33.8,91.25,111.4,153.08,80.0,148.0,163.0,170.0,,,,,
3320,3320.0,13693003.0,male,bike,1401205667.0,1401218144.0,207.95,52.4589741,52.4587123,-0.2720816,-0.2716452,44.926,-9.2,23.75,62.6,92.2,133.924,74.0,128.0,141.0,161.0,,,,,
3321,3321.0,13693003.0,male,bike,1400718440.0,1400720955.0,41.916666666666664,52.3304701,52.4587167,-0.1781862,-0.2716865,22.374,-25.4,11.4,38.4,48.2,115.756,55.0,108.0,125.0,143.0,,,,,
3322,3322.0,13693003.0,male,bike,1400676109.0,1400678495.0,39.766666666666666,52.4593249,52.330894,-0.2725239,-0.1781257,35.3836,5.4,17.6,54.449999999999996,70.8,133.952,82.0,124.0,139.0,198.0,,,,,
3323,3323.0,13693003.0,male,run,1400616708.0,1400621048.0,72.33333333333333,52.4589684,52.4593481,-0.2719549,-0.2722823,54.3304,8.8,30.6,78.85,98.2,147.222,88.0,145.0,153.0,161.0,,,,,
3324,3324.0,13693003.0,male,bike,1400170536.0,1400178558.0,133.7,52.4592866,52.4591905,-0.2723414,-0.2720892,40.0808,6.6,18.4,59.4,100.8,137.824,71.0,133.0,146.0,155.0,,,,,
3325,3325.0,13693003.0,male,bike,1400112181.0,1400114311.0,35.5,52.330587,52.4588618,-0.1788766,-0.271705,27.508800000000004,0.6,13.4,41.4,52.4,136.206,69.0,132.0,150.0,158.0,,,,,
3326,3326.0,13693003.0,male,bike,1399913092.0,1399925271.0,202.98333333333332,52.4585772,52.4586652,-0.2756801,-0.2716704,50.79279999999999,13.8,35.8,64.2,102.6,133.98,90.0,128.0,142.0,157.0,,,,,
3327,3327.0,13693003.0,male,run,1399485799.0,1399490138.0,72.31666666666666,52.4592896,52.4584345,-0.2723151,-0.2721554,32.6636,5.4,13.549999999999999,46.2,83.4,150.86,89.0,148.0,155.25,181.0,,,,,
3328,3328.0,13693003.0,male,bike,1399476569.0,1399484427.0,130.96666666666667,52.4592027,52.458678,-0.2721544,-0.2716661,41.258,1.0,20.75,61.0,78.2,143.122,79.0,139.0,150.0,164.0,,,,,
3329,3329.0,13693003.0,male,bike,1399420672.0,1399422843.0,36.18333333333333,52.3307281,52.4589861,-0.1783077,-0.2718024,27.881600000000002,0.0,16.0,45.8,52.6,134.57,66.0,132.0,146.0,158.0,,,,,
3330,3330.0,13693003.0,male,bike,1399334210.0,1399337846.0,60.6,52.3318163,52.4590172,-0.1776379,-0.2718332,62.1844,11.6,45.2,69.35000000000001,206.6,148.832,59.0,148.0,157.0,168.0,,,,,
3331,3331.0,13693003.0,male,bike,1399293638.0,1399296126.0,41.46666666666667,52.458753,52.3309242,-0.2719625,-0.1779769,37.296800000000005,13.4,24.8,52.7,67.4,134.92,70.0,127.0,144.0,158.0,,,,,
3332,3332.0,13693003.0,male,bike,1399065309.0,1399068078.0,46.15,52.3303,52.4586979,-0.1787623,-0.2716292,40.4788,1.2,23.2,56.6,72.6,127.612,81.0,123.0,133.0,195.0,,,,,
3333,3333.0,13693003.0,male,run,1398968525.0,1398976072.0,125.78333333333333,52.5086053,52.508596,-0.3430263,-0.3430049,49.8064,31.2,41.150000000000006,58.0,73.2,141.336,67.0,138.0,145.0,159.0,,,,,
3334,3334.0,13693003.0,male,bike,1398881713.0,1398885755.0,67.36666666666666,52.4578243,52.4581579,-0.2797961,-0.2798361,25.215199999999996,7.2,15.350000000000001,27.0,52.8,149.472,91.0,148.0,153.0,161.0,,,,,
3335,3335.0,13693003.0,male,run,1398711470.0,1398715351.0,64.68333333333334,52.4589292,52.459225,-0.2718575,-0.2726587,39.1308,8.8,20.6,65.89999999999999,83.8,153.502,98.0,150.0,158.0,164.0,,,,,
3336,3336.0,13693003.0,male,bike,1398703664.0,1398711157.0,124.88333333333334,52.4585153,52.4588731,-0.2714257,-0.2717169,56.5372,18.2,39.349999999999994,72.6,97.8,143.192,71.0,138.0,150.0,162.0,,,,,
3337,3337.0,13693003.0,male,bike,1398524894.0,1398540057.0,252.71666666666667,52.4589572,52.4588975,-0.2714229,-0.2717019,71.5672,7.2,42.150000000000006,95.50000000000001,168.2,135.168,66.0,129.0,143.0,158.0,,,,,
3338,3338.0,13693003.0,male,bike,1398364168.0,1398367360.0,53.2,52.3850035,52.4583246,-0.2618433,-0.2717614,40.860800000000005,6.6,27.550000000000004,61.0,72.4,137.806,112.0,134.0,143.0,151.0,,,,,
3339,3339.0,13693003.0,male,bike,1398273191.0,1398277503.0,71.86666666666666,52.4586684,52.3279949,-0.2753391,-0.0768074,17.368,-4.4,7.6,24.2,46.8,140.266,74.0,135.0,149.0,159.0,,,,,
3340,3340.0,13693003.0,male,run,1398215566.0,1398218801.0,53.916666666666664,52.4588767,52.4588199,-0.2718534,-0.2728333,7.888400000000001,-0.8,6.2,9.8,13.2,159.202,108.0,157.0,164.0,168.0,,,,,
3341,3341.0,13693003.0,male,bike,1398209099.0,1398215263.0,102.73333333333333,52.4589835,52.4587222,-0.2720828,-0.2715808,28.047199999999997,-2.6,16.4,37.8,65.4,148.654,69.0,143.0,156.0,169.0,,,,,
3342,3342.0,13693003.0,male,run,1397840558.0,1397844359.0,63.35,52.4428037,52.442683,-0.6185016,-0.6183879,79.12360000000001,51.6,69.5,91.0,111.8,151.744,83.0,149.0,156.0,163.0,,,,,
3343,3343.0,13693003.0,male,bike,1397744359.0,1397746605.0,37.43333333333333,52.3301603,52.4588349,-0.1782822,-0.2716547,0.025200000000002547,-97.8,-39.599999999999994,37.4,57.0,133.058,84.0,128.0,144.0,151.0,,,,,
3344,3344.0,13693003.0,male,run,1397657297.0,1397662505.0,86.8,52.3296884,52.4584403,-0.1788992,-0.2721028,-25.923199999999998,-197.4,-167.7,67.75,91.0,150.178,84.0,146.0,153.25,182.0,,,,,
3345,3345.0,13693003.0,male,run,1397601891.0,1397607062.0,86.18333333333334,52.4590898,52.3306353,-0.2721236,-0.177814,23.8496,2.0,10.0,34.05,57.8,156.276,68.0,150.0,158.0,210.0,,,,,
3346,3346.0,13693003.0,male,bike,1397520039.0,1397522349.0,38.5,52.330613,52.4587504,-0.1781885,-0.2716781,21.256,-0.2,12.6,29.0,50.2,148.13,81.0,134.0,159.0,232.0,,,,,
3347,3347.0,13693003.0,male,bike,1397479096.0,1397481760.0,44.4,52.4589012,52.3309039,-0.2718357,-0.1779926,33.017199999999995,4.4,21.0,46.8,61.6,143.558,75.0,138.0,151.0,163.0,,,,,
3348,3348.0,13693003.0,male,bike,1397433546.0,1397436442.0,48.266666666666666,52.3305397,52.4587494,-0.1780782,-0.2716649,24.7984,1.2,12.6,35.650000000000006,83.4,128.18,64.0,120.0,139.0,158.0,,,,,
3349,3349.0,13693003.0,male,bike,1397245843.0,1397251789.0,99.1,52.3311771,52.4587446,-0.1784017,-0.2716273,45.9,3.6,27.550000000000004,64.05,82.4,147.818,76.0,144.0,153.0,161.0,,,,,
3350,3350.0,13693003.0,male,run,1397156548.0,1397159898.0,55.833333333333336,52.4589176,52.4583757,-0.2718122,-0.2718682,16.602,1.4,11.549999999999999,22.650000000000002,33.0,156.042,112.0,150.0,162.0,169.0,,,,,
3351,3351.0,13693003.0,male,bike,1397150478.0,1397156291.0,96.88333333333334,52.4590702,52.458837,-0.2730215,-0.2729959,1.4304000000000001,-19.6,-5.450000000000001,7.6,32.8,159.752,87.0,154.0,161.0,225.0,,,,,
3352,3352.0,13693003.0,male,bike,1396996847.0,1396998911.0,34.4,52.4589536,52.3308972,-0.2720336,-0.1781398,19.336800000000004,-10.0,10.2,33.650000000000006,40.6,154.984,91.0,152.0,161.0,168.0,,,,,
3353,3353.0,13693003.0,male,run,1395938615.0,1395941095.0,41.333333333333336,52.4589418,52.45917,-0.2718897,-0.2729324,9.809599999999998,1.0,7.4,12.2,19.2,144.274,98.0,137.0,151.0,158.0,,,,,
3354,3354.0,13693003.0,male,bike,1395933482.0,1395938325.0,80.71666666666667,52.4589741,52.4588336,-0.2722265,-0.2716693,38.7208,-30.8,20.6,57.2,82.2,146.24,66.0,141.0,154.0,166.0,,,,,
3355,3355.0,13693003.0,male,bike,1395858324.0,1395863273.0,82.48333333333333,52.459041,52.4589202,-0.2729266,-0.2717446,10.5272,-2.0,4.2,17.4,31.2,137.196,75.0,134.0,143.0,152.0,,,,,
3356,3356.0,13693003.0,male,bike,1395586955.0,1395602789.0,263.9,52.3305718,52.4587115,-0.1781224,-0.2715737,66.1664,5.2,36.45,94.35,158.0,137.164,88.0,129.0,144.0,237.0,,,,,
3357,3357.0,13693003.0,male,bike,1395532500.0,1395534767.0,37.78333333333333,52.4588878,52.3309354,-0.2720077,-0.1779982,22.385999999999996,-10.0,1.75,45.25000000000001,55.0,135.082,68.0,133.0,144.0,153.0,,,,,
3358,3358.0,13693003.0,male,bike,1395450433.0,1395452720.0,38.11666666666667,52.3304913,52.4590344,-0.1790434,-0.2718572,14.158,-15.4,3.6,28.650000000000002,43.6,130.716,60.0,120.0,145.0,151.0,,,,,
3359,3359.0,13693003.0,male,run,1395253674.0,1395257188.0,58.56666666666667,52.4589323,52.4587706,-0.2718714,-0.2726619,19.22,3.0,14.2,22.8,45.6,139.646,88.0,135.0,145.0,152.0,,,,,
3360,3360.0,13693003.0,male,bike,1395248600.0,1395253147.0,75.78333333333333,52.4589535,52.4587972,-0.271821,-0.2716465,50.08,11.8,30.4,69.45,81.0,128.766,67.0,120.0,139.0,165.0,,,,,
3361,3361.0,13693003.0,male,bike,1394981897.0,1394996414.0,241.95,52.3306688,52.4587556,-0.1779419,-0.2754433,68.2528,10.6,41.75,94.6,158.4,137.62,79.0,132.0,146.0,159.0,,,,,
3362,3362.0,13693003.0,male,bike,1394925428.0,1394927499.0,34.516666666666666,52.4588235,52.3304089,-0.2718447,-0.1790647,19.4772,-71.2,10.6,32.05,38.4,153.714,74.0,149.0,157.0,195.0,,,,,
3363,3363.0,13693003.0,male,run,1394819613.0,1394826210.0,109.95,52.4875356,52.4877839,-0.7049064,-0.7048425,120.14160000000001,62.8,108.15,138.4,151.6,151.522,98.0,147.0,158.0,168.0,,,,,
3364,3364.0,13693003.0,male,bike,1394718447.0,1394720754.0,38.45,52.4590545,52.3308087,-0.2720813,-0.1779755,32.3068,-3.4,17.6,50.449999999999996,62.4,131.912,43.0,127.0,142.0,154.0,,,,,
3365,3365.0,13693003.0,male,bike,1394632050.0,1394634281.0,37.18333333333333,52.4589628,52.3307604,-0.2721394,-0.1779157,34.716,-12.0,22.0,48.25000000000001,59.2,126.09,53.0,117.75,144.0,153.0,,,,,
3366,3366.0,13693003.0,male,run,1394565774.0,1394568220.0,40.766666666666666,52.4588049,52.4588539,-0.2717594,-0.2717004,11.3116,1.4,8.8,13.8,21.8,143.194,79.0,143.0,148.0,152.0,,,,,
3367,3367.0,13693003.0,male,bike,1394561059.0,1394564981.0,65.36666666666666,52.4592252,52.4586178,-0.2729615,-0.2717938,28.6444,8.4,18.2,36.25,53.6,140.744,60.0,137.0,147.0,171.0,,,,,
3368,3368.0,13693003.0,male,run,1394473123.0,1394477342.0,70.31666666666666,52.4589017,52.4588272,-0.271897,-0.2717673,40.58559999999999,9.6,22.2,68.35000000000001,80.0,142.096,66.0,142.0,147.0,152.0,,,,,
3369,3369.0,13693003.0,male,run,1394216804.0,1394220661.0,64.28333333333333,52.4428636,52.443503,-0.6185974,-0.6200378,96.42960000000001,61.2,85.6,108.0,127.4,152.102,79.0,150.0,159.0,167.0,,,,,
3370,3370.0,13693003.0,male,bike,1394153372.0,1394155884.0,41.86666666666667,52.4588763,52.3307777,-0.2718035,-0.1779526,37.2008,10.4,20.75,53.4,66.6,144.22,89.0,136.0,155.0,162.0,,,,,
3371,3371.0,13693003.0,male,bike,1394128318.0,1394141941.0,227.05,52.4428767,52.4427339,-0.6180791,-0.6183581,92.76759999999999,38.8,70.25,114.65,175.8,121.172,58.0,106.0,136.0,169.0,,,,,
3372,3372.0,13693003.0,male,bike,1393985992.0,1393988288.0,38.266666666666666,52.3302472,52.4588998,-0.1796801,-0.2718205,40.8452,20.6,25.2,60.05,70.2,123.846,57.0,110.0,143.0,154.0,,,,,
3373,3373.0,13693003.0,male,run,1393878653.0,1393881183.0,42.166666666666664,52.4589364,52.4585943,-0.2718452,-0.2718279,7.758799999999999,-11.4,4.4,11.8,21.4,149.91,81.0,147.0,157.0,163.0,,,,,
3374,3374.0,13693003.0,male,bike,1393872565.0,1393878179.0,93.56666666666666,52.4590795,52.4590254,-0.2719246,-0.2720384,32.3696,12.6,20.0,46.849999999999994,70.0,136.924,60.0,135.0,143.0,152.0,,,,,
3375,3375.0,13693003.0,male,bike,1393690855.0,1393708346.0,291.51666666666665,52.3338471,52.3342677,-0.2284482,-0.2287887,68.2264,22.6,55.699999999999996,83.2,105.0,136.804,52.0,130.0,148.0,162.0,,,,,
3376,3376.0,13693003.0,male,bike,1393606987.0,1393609592.0,43.416666666666664,52.3303483,52.4594694,-0.1837752,-0.2720458,33.6372,3.8,20.8,49.650000000000006,63.4,136.614,69.0,134.0,147.0,154.0,,,,,
3377,3377.0,13693003.0,male,bike,1393548106.0,1393550409.0,38.38333333333333,52.4589977,52.3309312,-0.2716825,-0.178064,42.7008,20.0,33.2,51.5,64.6,138.448,75.0,134.0,146.0,156.0,,,,,
3378,3378.0,13693003.0,male,bike,1393462206.0,1393464570.0,39.4,52.4589825,52.3308736,-0.2720494,-0.178007,32.3528,-9.6,21.550000000000004,45.650000000000006,59.6,142.092,82.0,137.0,150.0,171.0,,,,,
3379,3379.0,13693003.0,male,run,1393449481.0,1393452866.0,56.416666666666664,52.4590586,52.4584013,-0.2723265,-0.2720505,12.0108,-2.8,4.8,15.450000000000001,35.4,158.896,97.0,155.0,163.0,175.0,,,,,
3380,3380.0,13693003.0,male,bike,1393380447.0,1393382916.0,41.15,52.3310196,52.4589206,-0.178386,-0.2717542,29.8548,11.6,18.0,43.449999999999996,47.8,142.506,84.0,140.0,150.0,160.0,,,,,
3381,3381.0,13693003.0,male,bike,1393294155.0,1393296196.0,34.016666666666666,52.330676,52.4585235,-0.1783342,-0.2693376,27.6908,8.2,15.8,44.4,49.0,138.56,56.0,133.5,153.0,164.0,,,,,
3382,3382.0,13693003.0,male,bike,1393253104.0,1393255858.0,45.9,52.458902,52.3308092,-0.2718556,-0.1779678,35.657599999999995,14.0,21.95,52.6,59.8,134.7,67.0,131.0,144.0,152.0,,,,,
3383,3383.0,13693003.0,male,bike,1393170705.0,1393186115.0,256.8333333333333,52.458755,52.4587728,-0.2717125,-0.2718005,59.68,2.0,40.9,78.8,107.8,134.75,52.0,125.75,147.0,164.0,,,,,
3384,3384.0,13693003.0,male,run,1392993417.0,1392996425.0,50.13333333333333,52.4588567,52.4588502,-0.27182,-0.2717887,6.499200000000001,-0.4,2.8,8.8,16.2,134.36,76.0,117.0,151.0,182.0,,,,,
3385,3385.0,13693003.0,male,bike,1392849220.0,1392853024.0,63.4,52.4427591,52.4596888,-0.618331,-0.2653333,65.2356,23.6,48.2,81.2,107.8,150.574,85.0,148.0,157.0,180.0,,,,,
3386,3386.0,13693003.0,male,bike,1392834077.0,1392838688.0,76.85,52.4588235,52.4427444,-0.271823,-0.6181759,61.8864,11.6,45.4,81.2,97.6,137.566,85.0,132.0,144.0,156.0,,,,,
3387,3387.0,13693003.0,male,bike,1392741681.0,1392749466.0,129.75,52.4774631,52.4583699,-0.360483,-0.2706101,43.894800000000004,24.0,33.4,51.8,72.0,141.034,90.0,135.0,149.0,160.0,,,,,
3388,3388.0,13693003.0,male,bike,1392736202.0,1392740695.0,74.88333333333334,52.4589121,52.477416,-0.2717463,-0.3604519,59.78960000000001,18.0,55.4,74.25,79.4,143.06,86.0,136.0,152.0,165.0,,,,,
3389,3389.0,13693003.0,male,bike,1392586347.0,1392589440.0,51.55,52.4773097,52.4773263,-0.3612438,-0.3612273,37.617599999999996,17.4,26.550000000000004,49.2,58.2,156.5,75.0,152.0,165.0,184.0,,,,,
3390,3390.0,13693003.0,male,run,1392575388.0,1392577740.0,39.2,52.4589469,52.4591886,-0.2719328,-0.2729071,15.7868,8.0,12.2,19.0,24.8,160.662,60.0,155.0,169.0,174.0,,,,,
3391,3391.0,13693003.0,male,run,1391808219.0,1391811736.0,58.61666666666667,52.4775656,52.4586872,-0.3603916,-0.2718203,26.608400000000003,4.6,14.750000000000002,40.449999999999996,62.6,151.04,77.0,149.0,159.0,162.0,,,,,
3392,3392.0,13693003.0,male,bike,1391803948.0,1391807360.0,56.86666666666667,52.4589476,52.4774744,-0.2720063,-0.3604173,47.485200000000006,11.6,25.550000000000004,71.0,76.2,136.282,69.0,130.0,145.0,160.0,,,,,
3393,3393.0,13693003.0,male,bike,1391617258.0,1391620361.0,51.71666666666667,52.3306484,52.458839,-0.1778119,-0.271825,34.694,14.0,24.0,44.2,66.8,131.25,73.0,124.0,143.0,156.0,,,,,
3394,3394.0,13693003.0,male,run,1391549749.0,1391552120.0,39.516666666666666,52.3773635,52.3850284,-0.2687398,-0.2615314,23.738400000000002,9.2,13.2,30.449999999999996,48.4,161.23,105.0,160.0,165.0,170.0,,,,,
3395,3395.0,13693003.0,male,bike,1391438355.0,1391440917.0,42.7,52.4589657,52.3309217,-0.2720088,-0.1780066,37.524,-24.4,27.6,52.25000000000001,61.4,145.704,71.0,142.0,154.0,159.0,,,,,
3396,3396.0,13693003.0,male,run,1391277153.0,1391280807.0,60.9,52.5098266,52.5099269,-0.3205393,-0.3205429,42.507600000000004,20.0,35.2,47.650000000000006,81.8,155.868,79.0,153.0,163.0,170.0,,,,,
3397,3397.0,13693003.0,male,bike,1391195168.0,1391201362.0,103.23333333333333,52.4588722,52.4591669,-0.2718412,-0.2728417,28.1444,-6.0,11.9,43.25000000000001,68.2,136.764,67.0,132.0,145.0,162.0,,,,,
3398,3398.0,13693003.0,male,run,1390930686.0,1390933208.0,42.03333333333333,52.4587907,52.4591452,-0.2718623,-0.2707654,8.207600000000001,-4.2,3.2,11.4,22.4,149.326,82.0,147.0,155.0,164.0,,,,,
3399,3399.0,13693003.0,male,bike,1390747332.0,1390750242.0,48.5,52.4588445,52.3308531,-0.2717532,-0.1778786,42.0644,19.0,30.0,57.0,68.4,136.254,54.0,130.75,149.0,157.0,,,,,
3400,3400.0,13693003.0,male,run,1390520542.0,1390523260.0,45.3,52.4775239,52.4587587,-0.3605294,-0.2717746,34.28,-3.2,11.549999999999999,55.650000000000006,60.2,154.738,97.0,154.0,159.0,164.0,,,,,
3401,3401.0,13693003.0,male,bike,1390321306.0,1390326996.0,94.83333333333333,52.3302879,52.4585282,-0.1791747,-0.271893,23.528800000000004,-3.2,10.0,35.4,57.0,140.176,74.0,137.75,147.0,156.0,,,,,
