,id,userId,gender,sport,time_start,time_end,time_dur,lat_start,lat_end,lon_start,lon_end,alt_avg,alt_min,alt_q1,alt_q3,alt_max,hr_avg,hr_min,hr_q1,hr_q3,hr_max,spd_avg,spd_min,spd_q1,spd_q3,spd_max
563,564,854368.0,male,run,1371909785.0,1371912251.0,41.1,55.7128953,55.7127815,12.4083098,12.4085879,25.4576,11.6,20.15,30.0,38.6,163.664,112.0,160.0,169.0,177.0,,,,,
564,565,854368.0,male,bike,1371241795.0,1371248998.0,120.05,55.7134928,55.7127446,12.4099883,12.4085261,29.9076,8.8,20.349999999999998,41.650000000000006,54.6,143.506,106.0,136.0,152.0,164.0,,,,,
565,566,854368.0,male,bike,1370900281.0,1370907506.0,120.41666666666667,55.7130725,55.712748,12.4094731,12.408588,29.557199999999998,12.4,22.6,36.2,48.6,138.486,100.0,131.0,147.0,158.0,,,,,
566,567,854368.0,male,bike,1370457963.0,1370461967.0,66.73333333333333,55.7059245,55.7218353,12.3759665,12.3794492,14.570399999999998,5.8,10.6,17.8,26.2,160.254,145.0,158.0,163.0,167.0,,,,,
567,568,854368.0,male,run,1369692536.0,1369696854.0,71.96666666666667,55.7342331,55.7348936,12.4213321,12.4207945,36.5464,21.6,28.15,44.849999999999994,60.4,134.992,90.0,125.75,144.0,169.0,,,,,
568,569,854368.0,male,bike,1367444915.0,1367450511.0,93.26666666666667,55.7127996,55.7127968,12.4090457,12.408606,37.37559999999999,16.0,30.8,44.650000000000006,54.8,148.572,96.0,142.0,157.0,167.0,,,,,
569,570,854368.0,male,run,1362626135.0,1362628481.0,39.1,55.7126801,55.7127647,12.4085301,12.4089438,27.899600000000003,17.2,23.6,32.0,39.4,165.782,99.0,161.0,172.0,182.0,,,,,
570,571,9815069.0,male,bike,1412112340.0,1412125611.0,221.18333333333334,40.539493365213275,40.53950669243932,-122.32442803680897,-122.32441697269678,190.9584,146.0,166.35000000000002,202.8,313.0,136.798,81.0,126.0,148.0,175.0,,,,,
571,572,9815069.0,male,bike,1411963918.0,1411969743.0,97.08333333333333,40.539305275306106,40.539514403790236,-122.32427221722901,-122.32436374761164,132.828,112.6,122.0,143.35,160.8,137.732,78.0,132.0,148.0,169.0,28.6861464,3.7512,26.496,32.1876,41.8788
572,573,9815069.0,male,bike,1411865988.0,1411870634.0,77.43333333333334,40.53953208960593,40.53919522091746,-122.32447824440897,-122.32423944398761,158.486,132.0,146.8,170.90000000000003,191.8,138.486,75.0,132.0,148.0,169.0,26.831851199999996,0.0,22.446,31.284,59.0112
573,574,9815069.0,male,bike,1411802133.0,1411804853.0,45.333333333333336,40.53931072354317,40.53951809182763,-122.325604185462,-122.32438059523702,166.80040000000002,153.6,160.2,174.0,181.6,119.662,81.0,109.0,131.0,152.0,24.947107199999998,6.4332,21.6216,28.3248,40.7808
574,575,9815069.0,male,bike,1411798812.0,1411801718.0,48.43333333333333,40.5394712369889,40.53950577042997,-122.32441353611648,-122.3243795055896,161.68,156.8,157.8,163.2,165.2,99.086,72.0,95.0,103.0,123.0,,,,,
575,576,9815069.0,male,bike,1410410520.0,1410417264.0,112.4,40.53897209465504,40.53949747234583,-122.32367064803839,-122.324338266626,127.7884,91.2,110.2,150.8,167.8,145.248,77.0,140.0,155.0,176.0,,,,,
576,577,9815069.0,male,bike,1409979887.0,1409981772.0,31.416666666666668,40.53934911265969,40.539514403790236,-122.32434304431081,-122.32442719861865,168.75519999999995,159.4,163.6,174.6,180.8,114.816,92.0,111.0,119.0,141.0,,,,,
577,578,9815069.0,male,bike,1409972809.0,1409979412.0,110.05,40.53946671076119,40.53949956782162,-122.3244075011462,-122.32438763603568,174.8164,155.0,161.8,183.6,204.4,140.09,91.0,132.0,152.0,173.0,25.3999008,2.4624,21.3984,30.1896,50.418
578,579,9815069.0,male,bike,1409476486.0,1409479548.0,51.03333333333333,40.53946570493281,40.53948380984366,-122.32441563159227,-122.32439341954887,163.41880000000003,157.6,159.8,165.4,167.6,105.926,89.0,101.0,110.0,132.0,,,,,
579,580,9815069.0,male,bike,1409089020.0,1409104486.0,257.76666666666665,40.53947802633047,40.539509458467364,-122.32440993189812,-122.32442200183868,156.11319999999998,110.4,141.6,167.8,197.2,136.406,72.0,129.0,147.0,179.0,,,,,
580,581,9815069.0,male,bike,1408570225.0,1408583944.0,228.65,40.539296390488744,40.539487497881055,-122.32427380979061,-122.32437456026673,177.9392,119.2,146.8,192.6,310.4,139.208,73.0,136.0,147.0,168.0,27.461304,5.6556,23.515200000000004,31.158,63.846
581,582,9815069.0,male,bike,1407880141.0,1407890920.0,179.65,40.53940217010677,40.53949956782162,-122.32439467683434,-122.32435578480363,167.9396,139.2,156.6,181.0,209.4,138.694,92.0,133.0,148.0,169.0,27.073771200000003,2.9808,23.0985,31.3155,56.4444
582,583,9815069.0,male,bike,1407447345.0,1407465315.0,299.5,40.539243249222636,40.539497220888734,-122.32503287494183,-122.32438587583601,198.392,122.4,159.70000000000002,202.05,436.0,128.334,80.0,113.0,142.0,174.0,23.5340064,2.9052,16.9254,29.310299999999998,57.4848
583,584,9815069.0,male,bike,1407365707.0,1407379250.0,225.71666666666667,40.53924232721329,40.5395040102303,-122.32576796784997,-122.32435394078493,182.69039999999998,143.2,168.8,199.0,221.2,137.012,82.0,129.0,149.0,169.0,27.028440000000003,0.0,21.7593,31.7916,61.5744
584,585,9815069.0,male,bike,1406843550.0,1406856018.0,207.8,40.58977413922548,40.58975796215236,-122.37836172804236,-122.37837304361165,217.1516,148.8,181.14999999999998,241.6,363.4,128.646,78.0,110.75,148.0,175.0,,,,,
585,586,9815069.0,male,bike,1406669454.0,1406683093.0,227.31666666666666,40.53942781873047,40.5395092908293,-122.32444622553885,-122.32439635321498,216.464,149.8,164.0,274.85,330.6,135.15,91.0,122.0,150.0,178.0,,,,,
586,587,9815069.0,male,bike,1406452514.0,1406457109.0,76.58333333333333,40.53947324864566,40.539457239210606,-122.32436349615455,-122.32436290942132,176.29640000000003,149.0,169.2,184.45000000000002,202.6,141.016,74.0,133.0,153.25,178.0,,,,,
587,588,9815069.0,male,bike,1405193463.0,1405211138.0,294.5833333333333,40.53928549401462,40.539499232545495,-122.32444379478693,-122.32433969154954,226.31279999999998,154.6,172.6,246.4,451.2,131.49,70.0,118.0,145.0,177.0,23.443912800000003,4.0032,14.0427,29.421899999999997,56.0376
588,589,9815069.0,male,bike,1405027351.0,1405041871.0,242.0,40.539509458467364,40.53945631720126,-122.3244141228497,-122.3243816010654,200.8604,149.6,160.4,243.75000000000003,333.0,142.664,88.0,130.0,156.0,186.0,,,,,
589,590,9815069.0,male,bike,1404854179.0,1404869122.0,249.05,40.53950442932546,40.53947987034917,-122.32441563159227,-122.32436215505004,183.1672,130.0,148.6,225.25,284.2,151.37,87.0,141.0,163.0,193.0,26.1788832,0.0,22.563,30.6684,56.8584
590,591,9815069.0,male,bike,1404595249.0,1404611464.0,270.25,40.53930116817355,40.53950107656419,-122.32469324022532,-122.32435192912817,234.94920000000002,162.6,182.6,271.5,390.6,139.028,85.0,124.0,153.0,188.0,23.405832000000004,4.1976,15.235199999999999,29.757599999999996,57.276
591,592,9815069.0,male,bike,1404380002.0,1404384322.0,72.0,40.539472410455346,40.53951331414282,-122.32441839762032,-122.32436525635421,167.4448,160.2,162.4,170.05,180.6,132.588,107.0,126.0,139.0,173.0,,,,,
592,593,9815069.0,male,bike,1404029747.0,1404031569.0,30.366666666666667,40.53927526809275,40.53929027169943,-122.32457270845771,-122.32448461465538,175.13920000000002,173.6,173.8,176.0,176.0,114.508,94.0,109.0,120.0,138.0,17.2364616,5.7744,16.4664,18.7704,26.0496
593,594,9815069.0,male,bike,1404012391.0,1404027284.0,248.21666666666667,40.53935087285936,40.53951029665768,-122.32440439984202,-122.32440775260329,222.2928,154.0,171.45,236.8,442.6,138.628,93.0,130.0,149.25,181.0,24.2304048,3.1752,17.523,29.2014,54.0936
594,595,9815069.0,male,bike,1403912267.0,1403923670.0,190.05,40.539292031899095,40.5394833907485,-122.3247529193759,-122.32438403181732,181.4576,139.6,152.75,212.05,258.8,127.102,79.0,118.0,136.25,166.0,24.2636328,0.0,20.6064,27.0468,61.8192
595,596,9815069.0,male,bike,1403846743.0,1403852772.0,100.48333333333333,40.53950635716319,40.53949495777488,-122.32434773817658,-122.32437397353351,182.17359999999996,154.8,175.6,193.05,210.8,131.178,80.0,124.0,139.0,174.0,,,,,
596,597,9815069.0,male,bike,1403763833.0,1403767960.0,68.78333333333333,40.539583219215274,40.539512392133474,-122.32432829216123,-122.32441009953618,169.17280000000002,159.8,162.0,174.05,183.4,127.542,75.0,110.0,140.0,215.0,,,,,
597,598,9815069.0,male,bike,1403691494.0,1403693308.0,30.233333333333334,40.53922891616821,40.53947634994984,-122.32439040206373,-122.32433038763702,155.2176,151.6,154.14999999999998,155.8,159.4,135.768,91.0,115.0,155.25,188.0,21.984458399999998,3.3048,20.0637,24.5736,37.6308
598,599,9815069.0,male,bike,1403081125.0,1403085522.0,73.28333333333333,40.5392640363425,40.53949101828039,-122.32454529963434,-122.3243731353432,194.9184,171.6,178.8,211.0,220.8,127.454,80.0,119.0,135.0,182.0,24.981645599999997,2.3544,19.3752,29.6451,49.2984
599,600,9815069.0,male,bike,1402775741.0,1402790881.0,252.33333333333334,40.53960098885,40.53949571214616,-122.32445041649044,-122.32436819002032,204.00639999999999,157.4,172.09999999999997,220.29999999999998,344.8,123.936,78.0,112.0,135.0,176.0,23.098464,3.5784,16.3485,29.1744,56.4444
600,601,9815069.0,male,bike,1402609158.0,1402625248.0,268.1666666666667,40.53932120092213,40.539429327473044,-122.32459433376789,-122.32437062077224,227.62759999999997,142.8,169.85,280.05,337.6,125.776,91.0,119.0,133.25,164.0,,,,,
601,602,9815069.0,male,bike,1402210017.0,1402219888.0,164.51666666666668,40.58919293805957,40.589238200336695,-122.37752923741937,-122.37756854854524,187.6684,150.6,161.6,204.85000000000002,245.0,123.184,77.0,113.0,133.0,165.0,,,,,
602,603,9815069.0,male,bike,1402003651.0,1402017657.0,233.43333333333334,40.53943553008139,40.53949353285134,-122.32439300045371,-122.32435511425138,220.0428,156.8,186.75000000000003,252.29999999999998,323.4,138.106,88.0,128.0,149.0,180.0,26.555659199999997,0.0,18.612000000000002,34.715700000000005,56.0376
603,604,9815069.0,male,bike,1401571033.0,1401588147.0,285.23333333333335,40.5395230371505,40.539485570043325,-122.32440607622266,-122.32433876954019,170.63640000000004,139.2,157.8,181.05,220.8,143.792,73.0,133.0,155.0,230.0,26.687354399999997,2.916,22.644,31.158,55.242
604,605,9815069.0,male,bike,1401398676.0,1401413878.0,253.36666666666667,40.53953996859491,40.539517840370536,-122.32458963990211,-122.32434991747141,185.90040000000002,134.2,153.4,205.55,318.8,133.42,78.0,123.0,145.0,172.0,,,,,
605,606,9815069.0,male,bike,1400966612.0,1400980713.0,235.01666666666668,40.53954348899424,40.53951281122863,-122.32436534017324,-122.32435025274754,230.7792,149.2,169.95,273.0,346.2,127.05,85.0,116.0,137.25,168.0,,,,,
606,607,9815069.0,male,bike,1400796147.0,1400807633.0,191.43333333333334,40.589820155873895,40.58986189775169,-122.37842794507742,-122.37834312021732,227.6104,141.6,181.5,248.79999999999998,435.0,134.966,82.0,125.0,146.0,174.0,24.6520872,2.6964,16.0353,30.9402,54.8532
607,608,9815069.0,male,bike,1400734419.0,1400741016.0,109.95,40.53945321589708,40.5394973885268,-122.32442233711481,-122.32436475344002,186.2,157.2,173.8,197.6,228.2,133.636,77.0,127.0,142.0,170.0,,,,,
608,609,9815069.0,male,bike,1399972436.0,1399974848.0,40.2,40.53929655812681,40.53953452035785,-122.3250272590667,-122.32434547506273,171.5164,169.8,171.8,172.0,174.0,90.538,79.0,87.0,94.0,104.0,12.1342896,4.0356,11.123999999999999,13.0248,20.232
609,610,9815069.0,male,bike,1399965894.0,1399969683.0,63.15,40.539517840370536,40.53950149565935,-122.32442200183868,-122.32438839040697,175.9808,162.2,171.8,182.0,188.4,124.232,82.0,118.0,133.0,152.0,,,,,
610,611,9815069.0,male,bike,1399791125.0,1399799197.0,134.53333333333333,40.5394781101495,40.53948615677655,-122.32434924691916,-122.32434337958694,175.1728,156.0,165.8,180.6,210.8,119.284,78.0,108.0,130.0,159.0,23.623840799999996,4.0428,19.1376,28.350900000000003,45.0252
611,612,9815069.0,male,bike,1399611548.0,1399616689.0,85.68333333333334,40.53923914209008,40.53948858752847,-122.32419862411916,-122.32438788749278,153.17559999999997,140.0,142.4,159.8,175.4,105.984,74.0,99.75,113.0,136.0,21.315096,3.7044,18.567899999999998,24.7284,39.9456
612,613,9815069.0,male,bike,1399267030.0,1399273732.0,111.7,40.54113152436912,40.539503172039986,-122.32574156485498,-122.32440515421331,169.1528,134.4,160.3,175.8,204.0,139.672,80.0,131.0,150.0,172.0,27.5716728,3.1968,23.3208,31.6656,67.1508
613,614,9815069.0,male,bike,1399100711.0,1399106995.0,104.73333333333333,40.539461094886065,40.53946930915117,-122.32441269792616,-122.32440423220396,165.15759999999997,139.8,151.35,173.8,196.8,137.954,77.0,131.75,148.0,175.0,,,,,
614,615,9815069.0,male,bike,1399019748.0,1399022053.0,38.416666666666664,40.53951549343765,40.5394852347672,-122.32441864907742,-122.32440968044102,170.30639999999997,166.6,168.6,170.6,174.8,105.824,89.0,102.0,110.0,121.0,,,,,
615,616,9815069.0,male,bike,1399007124.0,1399014259.0,118.91666666666667,40.53946511819959,40.53947014734149,-122.32434438541532,-122.32439484447241,182.2928,159.2,173.0,189.2,211.4,144.386,82.0,136.0,157.0,180.0,,,,,
616,617,9815069.0,male,bike,1398922881.0,1398928589.0,95.13333333333334,40.5394852347672,40.53950040601194,-122.32441169209778,-122.32439635321498,189.04760000000002,168.4,177.54999999999998,199.0,213.0,146.796,83.0,133.0,163.0,184.0,,,,,
617,618,9815069.0,male,bike,1397370678.0,1397375893.0,86.91666666666667,40.53940770216286,40.53948448039591,-122.32446533627808,-122.32441579923034,182.8064,169.8,179.54999999999998,186.45000000000002,197.8,146.824,95.0,135.0,160.0,193.0,,,,,
618,619,9815069.0,male,bike,1397196005.0,1397204709.0,145.06666666666666,40.59166216291487,40.59138162061572,-122.4018075875938,-122.40222810767591,217.7212,156.6,187.4,233.7,330.6,161.204,89.0,142.0,181.0,230.0,,,,,
619,620,9815069.0,male,bike,1396914683.0,1396923532.0,147.48333333333332,40.6247597001493,40.62478048726916,-122.46600651182234,-122.46603073552251,111.7796,103.2,105.6,115.4,156.4,133.786,90.0,112.0,155.0,185.0,,,,,
620,621,9815069.0,male,bike,1396763601.0,1396773734.0,168.88333333333333,40.58852791786194,40.58847578242421,-122.37732907757163,-122.37734374590218,164.0356,126.6,136.4,181.8,224.6,146.322,81.0,136.0,157.25,227.0,23.111819999999998,2.9232,18.2844,28.8504,41.2128
621,622,9815069.0,male,bike,1396673927.0,1396679859.0,98.86666666666666,40.53953091613948,40.53951398469508,-122.32434446923435,-122.3243800085038,180.5556,169.2,175.4,185.6,194.4,130.766,82.0,122.0,139.0,168.0,,,,,
622,623,9815069.0,male,bike,1396593224.0,1396597727.0,75.05,40.53949981927872,40.5395008251071,-122.32450188137591,-122.3243950959295,174.2316,168.0,170.0,177.6,186.2,146.164,83.0,139.0,155.0,192.0,,,,,
623,624,9815069.0,male,bike,1396500191.0,1396505463.0,87.86666666666666,40.53932840935886,40.53949990309775,-122.32498107478023,-122.32438419945538,183.4032,173.6,179.0,187.2,197.2,146.138,107.0,134.0,156.0,207.0,24.143853600000003,8.6724,21.6819,26.9532,41.6556
624,625,9815069.0,male,bike,1395380761.0,1395389078.0,138.61666666666667,40.539233442395926,40.5394905153662,-122.32450590468943,-122.3243882227689,178.4768,168.2,174.0,182.6,191.2,150.094,79.0,132.75,169.0,226.0,24.4587672,6.48,22.238999999999997,27.3312,40.1508
625,626,9815069.0,male,bike,1395207192.0,1395214610.0,123.63333333333334,40.539480708539486,40.539490934461355,-122.32440926134586,-122.32438788749278,179.3552,171.2,173.8,183.45000000000002,192.8,129.11,87.0,118.0,139.0,171.0,23.55912,5.6376,20.3364,26.6085,41.6556
626,627,9815069.0,male,bike,1395119415.0,1395124811.0,89.93333333333334,40.53925992920995,40.53946168161929,-122.32444069348276,-122.32438797131181,178.78320000000002,173.6,175.4,181.0,191.8,114.274,78.0,106.0,124.0,139.0,21.311244,5.6196,18.5715,24.7284,31.32
627,628,9815069.0,male,bike,1395034529.0,1395040780.0,104.18333333333334,40.539340898394585,40.53951130248606,-122.32428386807442,-122.32440154999495,159.0652,152.4,157.0,160.39999999999998,172.0,108.132,78.0,99.0,116.0,145.0,,,,,
628,629,9815069.0,male,bike,1392780354.0,1392798120.0,296.1,40.53940024226904,40.53947417065501,-122.32440372928977,-122.3244157154113,300.61920000000003,159.2,179.9,350.44999999999993,634.6,142.192,90.0,132.0,153.0,181.0,,,,,
629,630,9815069.0,male,bike,1392172481.0,1392176304.0,63.71666666666667,34.121077079325914,34.12097901105881,-117.71330304443836,-117.71340413019061,589.5351999999999,438.4,490.40000000000003,685.15,771.8,144.238,77.0,127.75,160.0,178.0,24.153055200000004,2.952,12.6972,38.2293,57.4848
630,631,9815069.0,male,bike,1391580236.0,1391589228.0,149.86666666666667,40.53940895944834,40.53952060639858,-122.32440557330847,-122.32441563159227,172.9176,144.0,157.0,187.8,222.0,141.048,94.0,130.0,151.0,230.0,25.2601992,5.2884,20.9376,29.2824,51.4152
631,632,9815069.0,male,bike,1391315337.0,1391330080.0,245.71666666666667,40.539289098232985,40.53948347456753,-122.32502440921962,-122.32444077730179,211.37120000000002,132.6,163.0,266.4,342.2,138.118,86.0,131.0,147.0,171.0,27.404769599999998,5.994,23.6592,31.41,54.4716
632,633,9815069.0,male,bike,1391241594.0,1391244783.0,53.15,40.539517337456346,40.53947987034917,-122.32438989914954,-122.32441563159227,173.6824,171.0,173.2,173.4,183.6,100.46,75.0,96.0,105.0,125.0,,,,,
633,634,9815069.0,male,bike,1391150910.0,1391159914.0,150.06666666666666,40.539397560060024,40.539466962218285,-122.32437858358026,-122.32441311702132,171.90359999999998,137.0,157.70000000000002,185.8,221.6,136.664,83.0,128.75,147.0,172.0,26.784324,3.0492,22.563,30.7872,53.9064
634,635,9815069.0,male,bike,1390981237.0,1390986104.0,81.11666666666666,40.539468470960855,40.53949613124132,-122.3244918230921,-122.32441470958292,194.07359999999997,160.0,183.75000000000003,205.6,219.4,136.076,84.0,126.0,147.0,178.0,,,,,
635,636,9815069.0,male,bike,1390898476.0,1390901994.0,58.63333333333333,40.53954541683197,40.539466040208936,-122.32433491386473,-122.32439517974854,165.08319999999998,159.6,161.8,171.05,173.6,105.684,88.0,99.0,111.0,136.0,,,,,
636,637,9815069.0,male,bike,1390714134.0,1390726747.0,210.21666666666667,40.53949839435518,40.53948531858623,-122.32441152445972,-122.32440087944269,223.69920000000002,157.8,177.2,276.4,351.8,136.144,82.0,127.0,148.0,174.0,,,,,
637,638,9815069.0,male,bike,1390709729.0,1390712276.0,42.45,40.54877229966223,40.53946956060827,-122.32839351519942,-122.32440532185137,158.6164,155.2,157.2,159.2,167.8,102.392,82.0,96.0,107.0,132.0,18.421063199999995,4.9968,16.9344,20.3364,27.918
638,639,9815069.0,male,bike,1390541891.0,1390556340.0,240.81666666666666,40.53942857310176,40.53944466635585,-122.32448050752282,-122.32443801127374,234.56759999999997,153.6,176.70000000000002,290.2,350.8,143.982,92.0,136.0,153.0,200.0,,,,,
639,640,9815069.0,male,bike,1390464796.0,1390468045.0,54.15,40.53944969549775,40.53948783315718,-122.32442292384803,-122.32439710758626,165.9428,161.0,161.2,169.4,173.4,97.114,77.0,92.0,102.0,119.0,18.905616,4.1292,17.3781,21.1824,27.8856
640,641,9815069.0,male,bike,1390370669.0,1390384309.0,227.33333333333334,40.53942672908306,40.53946738131344,-122.32443348504603,-122.32441286556423,233.47039999999996,147.8,181.75000000000003,263.1,444.8,146.466,93.0,139.0,158.0,177.0,,,,,
641,642,9815069.0,male,bike,1389938101.0,1389951235.0,218.9,40.538527853786945,40.53951079957187,-122.32584382407367,-122.32439844869077,184.4212,118.6,134.4,246.0,305.2,142.522,93.0,134.0,153.0,178.0,25.1033112,6.03,17.3781,31.158,61.8192
642,643,9815069.0,male,bike,1389589893.0,1389605102.0,253.48333333333332,40.53937627002597,40.53947886452079,-122.32438746839762,-122.32441294938326,215.892,144.0,163.8,213.1,487.8,141.246,80.0,135.0,150.0,173.0,25.3105992,3.0348,18.3708,31.032,64.6416
643,644,9815069.0,male,bike,1389165230.0,1389172318.0,118.13333333333334,40.53957332856953,40.53950920701027,-122.32437397353351,-122.3243554495275,163.5392,131.2,151.8,171.8,200.6,137.91,90.0,133.75,145.0,165.0,,,,,
644,645,9815069.0,male,bike,1389074105.0,1389084400.0,171.58333333333334,40.53925431333482,40.53947517648339,-122.32569529674947,-122.32440691441298,160.7564,103.4,122.10000000000001,181.24999999999997,324.0,146.71,67.0,141.0,156.0,193.0,25.3638072,0.0,16.102800000000002,32.1876,56.0376
645,646,9815069.0,male,bike,1388803960.0,1388819607.0,260.78333333333336,40.53929630666971,40.53949269466102,-122.32522607780993,-122.32441353611648,243.8088,154.2,179.2,326.95000000000005,408.8,138.618,82.0,125.0,154.0,186.0,23.5991664,0.0,15.389100000000001,31.189500000000002,61.3332
646,647,9815069.0,male,bike,1388297251.0,1388305767.0,141.93333333333334,34.12150824442506,34.120938861742616,-117.71351242437959,-117.71339281462133,513.4348,384.0,441.9,581.0500000000001,769.4,145.916,86.0,139.0,156.0,182.0,25.1037072,5.31,16.6527,32.0544,68.328
647,648,4419649.0,male,kayaking,1425513246.0,1425517096.0,64.16666666666667,37.26884247735143,37.264465782791376,-6.986980140209198,-6.974827218800783,4.4803999999999995,-10.8,-0.6,9.4,15.8,163.95,108.0,139.0,181.0,189.0,,,,,
648,649,4419649.0,male,kayaking,1425339920.0,1425343473.0,59.21666666666667,37.268881453201175,37.264432506635785,-6.982072703540325,-6.974751530215144,14.2512,-2.4,7.4,24.2,34.2,162.366,105.0,145.0,180.0,191.0,,,,,
649,650,4419649.0,male,kayaking,1424735577.0,1424740065.0,74.8,37.26558526977897,37.26485109888017,-6.9777813367545605,-6.975563820451498,15.288399999999998,5.4,11.4,19.6,25.6,152.318,82.0,129.0,174.0,190.0,,,,,
650,651,4419649.0,male,kayaking,1423938143.0,1423941251.0,51.8,37.26451741531491,37.26425330154598,-6.975710168480873,-6.975088566541672,3.4732,-1.0,1.0,5.0,7.0,173.498,108.0,176.0,181.0,192.0,11.88072,1.7568,11.007000000000001,12.8997,16.5132
651,652,4419649.0,male,kayaking,1419637786.0,1419643080.0,88.23333333333333,37.26442890241742,37.2645734064281,-6.974245347082615,-6.973954327404499,11.0648,-1.8,6.8,17.2,25.4,113.09,83.0,103.0,121.0,162.0,,,,,
652,653,4419649.0,male,run,1418343175.0,1418346461.0,54.766666666666666,37.25553637370467,37.25477730855346,-6.9506630301475525,-6.949555445462465,18.696399999999997,5.0,10.549999999999999,23.2,50.0,160.528,72.0,160.0,163.0,170.0,11.6125056,2.5344,11.0232,12.213000000000001,18.5004
653,654,4419649.0,male,kayaking,1413039867.0,1413043658.0,63.18333333333333,37.26032990030944,37.264327984303236,-6.968890400603414,-6.974208382889628,11.7768,1.4,10.750000000000002,15.6,15.6,144.138,118.0,132.0,154.0,180.0,11.977797600000002,0.0,10.6614,13.7205,18.7308
654,655,4419649.0,male,kayaking,1412436150.0,1412440111.0,66.01666666666667,37.2631243430078,37.263975106179714,-6.973083699122071,-6.974188685417175,7.2404,-1.2,4.8,9.0,17.0,147.66,93.0,137.75,162.0,180.0,,,,,
655,656,4419649.0,male,run,1412295803.0,1412298175.0,39.53333333333333,37.254189904779196,37.252830946817994,-6.951514882966876,-6.9525673147290945,21.0968,0.0,13.2,28.0,46.2,165.072,82.0,163.0,173.0,177.0,12.725380799999998,5.166,12.0168,13.428900000000002,19.6452
656,657,4419649.0,male,run,1409450327.0,1409452729.0,40.03333333333333,37.20683994702995,37.20761351287365,-7.219391539692879,-7.220450676977634,25.9872,-0.8,22.0,30.05,46.8,153.202,82.0,150.75,161.0,173.0,11.32344,2.9052,10.3734,12.334499999999998,16.4268
657,658,4419649.0,male,run,1409364025.0,1409368261.0,70.6,37.20650400035083,37.20503398217261,-7.219346193596721,-7.220528041943908,17.352,3.2,11.6,22.0,36.4,160.83,84.0,159.0,166.0,174.0,10.9258128,1.6488,10.4328,11.583,14.5548
658,659,4419649.0,male,run,1407635958.0,1407639720.0,62.7,37.208240227773786,37.20535844564438,-7.218143977224827,-7.220596270635724,11.947599999999998,1.8,10.0,14.2,22.4,152.574,119.0,148.0,158.0,174.0,,,,,
659,660,4419649.0,male,run,1406512964.0,1406515450.0,41.43333333333333,37.205116376280785,37.207897240296006,-7.220613537356257,-7.220315728336573,23.9896,-20.8,18.6,31.4,49.8,155.358,83.0,149.0,165.0,180.0,11.1073752,5.2344,10.1268,11.909699999999999,20.016
660,661,4419649.0,male,run,1406340757.0,1406344508.0,62.516666666666666,37.20504714176059,37.20918252132833,-7.219647355377674,-7.21430204808712,19.335199999999997,10.0,14.0,22.4,36.4,149.054,100.0,146.0,156.0,182.0,,,,,
661,662,4419649.0,male,run,1400623843.0,1400627007.0,52.733333333333334,37.254348238930106,37.25488820113242,-6.949986442923546,-6.949613029137254,10.2648,-10.2,-0.35,17.650000000000002,32.0,151.264,91.0,149.0,155.25,164.0,,,,,
662,663,4419649.0,male,run,1400191764.0,1400194987.0,53.71666666666667,37.25464361719787,37.25480572320521,-6.949613280594349,-6.94962015375495,17.3216,-1.6,10.750000000000002,21.2,50.6,160.626,102.0,160.0,165.0,170.0,,,,,
663,664,4419649.0,male,run,1400019353.0,1400022430.0,51.28333333333333,37.25381632335484,37.25476222112775,-6.950416853651404,-6.949579333886504,3.1744000000000003,-105.4,2.3499999999999996,16.6,28.4,151.262,81.0,149.0,156.0,165.0,,,,,
664,665,4419649.0,male,kayaking,1398288966.0,1398292704.0,62.3,37.265864219516516,37.26426755078137,-6.977965906262398,-6.974350204691291,14.183200000000001,9.2,11.4,16.700000000000003,19.6,163.542,94.0,161.0,169.0,179.0,11.6644752,1.98,11.363399999999999,12.2877,14.508
665,666,4419649.0,male,run,1398204805.0,1398207892.0,51.45,37.25459843873978,37.25486984476447,-6.949987281113863,-6.949386298656464,29.377600000000005,13.4,19.2,34.2,77.4,161.72,104.0,160.0,166.0,181.0,,,,,
666,667,4419649.0,male,kayaking,1397922603.0,1397928866.0,104.38333333333334,37.203313848003745,37.20337210223079,-7.220531310886145,-7.220885781571269,5.886399999999998,-21.2,3.4,9.6,13.8,138.928,78.0,133.0,149.0,164.0,9.9699984,3.8736,9.6732,10.466999999999999,13.3092
667,668,4419649.0,male,kayaking,1397686352.0,1397689583.0,53.85,37.264971882104874,37.26461640559137,-6.976936524733901,-6.97427686303854,15.940400000000002,3.6,13.549999999999999,18.0,28.2,155.322,90.0,151.0,163.0,186.0,11.691597600000001,1.8,11.143799999999999,12.618,16.0452
668,669,4419649.0,male,kayaking,1397511328.0,1397515176.0,64.13333333333334,37.26456334814429,37.264531748369336,-6.974075026810169,-6.974240569397807,11.9564,1.0,9.2,15.2,25.4,166.606,105.0,163.0,174.0,184.0,,,,,
669,670,4419649.0,male,run,1396995222.0,1396998240.0,50.3,37.25308877415955,37.25383333861828,-6.95177354849875,-6.95136995986104,21.213599999999996,-6.2,18.95,22.8,34.6,165.348,92.0,161.0,173.25,183.0,,,,,
670,671,4419649.0,male,run,1395357218.0,1395360100.0,48.03333333333333,37.253417763859034,37.25480773486197,-6.95171881467104,-6.949551338329911,33.0912,-0.2,32.95,38.0,43.8,166.096,94.0,165.0,169.0,183.0,,,,,
